station_id,station_name,date,latitude,longitude,water_temp_c,ph,dissolved_oxygen_mg_l,total_nitrogen_mg_l,total_phosphorus_mg_l,chlorophyll_a_ug_l,secchi_depth_m
WQ003,Red River - Selkirk,2020-09-01,50.1432,-96.8621,9.9,8.2,10.5,1.39,0.099,9.6,2.5
WQ004,Red River - Winnipeg,2020-09-01,49.8951,-97.1384,14.6,7.9,8.8,0.65,0.053,14.1,2.8
WQ005,Assiniboine River,2020-09-01,49.884,-97.21,13.0,8.6,10.7,0.76,0.068,10.0,2.7
WQ006,Lake Manitoba,2020-09-01,50.85,-98.79,14.4,7.9,9.9,0.65,0.094,0.5,1.9
WQ007,Shoal Lake,2020-09-01,49.67,-95.35,11.6,8.3,8.9,0.39,0.043,9.6,2.9
WQ008,Netley Marsh,2020-09-01,50.32,-96.81,16.3,8.3,10.6,0.82,0.078,13.1,1.1
WQ001,Lake Winnipeg North,2020-09-08,52.1234,-96.8765,12.3,8.0,9.2,1.2,0.059,9.8,0.5
WQ002,Lake Winnipeg South,2020-09-08,50.5432,-96.5432,14.0,8.1,8.5,1.21,0.06,7.7,1.5
WQ003,Red River - Selkirk,2020-09-08,50.1432,-96.8621,12.3,8.2,7.6,0.92,0.043,10.5,0.6
WQ004,Red River - Winnipeg,2020-09-08,49.8951,-97.1384,11.7,8.3,8.8,1.0,0.066,17.0,1.1
WQ005,Assiniboine River,2020-09-08,49.884,-97.21,13.9,7.9,8.9,1.0,0.059,14.1,1.5
WQ006,Lake Manitoba,2020-09-08,50.85,-98.79,10.6,8.0,6.6,1.09,0.058,6.2,2.3
WQ007,Shoal Lake,2020-09-08,49.67,-95.35,13.8,8.0,8.1,1.32,0.065,13.8,1.1
WQ008,Netley Marsh,2020-09-08,50.32,-96.81,14.1,8.1,9.3,0.97,0.055,6.5,1.8
WQ001,Lake Winnipeg North,2020-09-15,52.1234,-96.8765,12.1,7.7,10.4,1.36,0.029,1.8,0.8
WQ002,Lake Winnipeg South,2020-09-15,50.5432,-96.5432,13.3,8.9,6.7,0.95,0.097,10.0,2.9
WQ003,Red River - Selkirk,2020-09-15,50.1432,-96.8621,14.9,8.1,9.8,1.33,0.042,11.6,1.5
WQ004,Red River - Winnipeg,2020-09-15,49.8951,-97.1384,13.1,7.7,7.0,1.07,0.07,19.4,2.2
WQ005,Assiniboine River,2020-09-15,49.884,-97.21,15.9,8.5,10.2,0.1,0.055,14.8,0.9
WQ006,Lake Manitoba,2020-09-15,50.85,-98.79,11.9,8.3,8.6,0.95,0.105,10.4,2.9
WQ007,Shoal Lake,2020-09-15,49.67,-95.35,12.9,8.1,8.0,0.8,0.066,5.7,2.5
WQ008,Netley Marsh,2020-09-15,50.32,-96.81,13.2,8.0,9.7,0.74,0.031,14.6,0.9
WQ001,Lake Winnipeg North,2020-09-22,52.1234,-96.8765,10.2,8.1,9.9,0.82,0.052,20.0,0.9
WQ002,Lake Winnipeg South,2020-09-22,50.5432,-96.5432,14.7,8.2,7.4,1.01,0.053,9.2,1.9
WQ003,Red River - Selkirk,2020-09-22,50.1432,-96.8621,11.6,7.6,9.6,0.87,0.086,11.7,4.3
WQ004,Red River - Winnipeg,2020-09-22,49.8951,-97.1384,14.1,7.7,6.4,0.78,0.061,4.2,1.1
WQ005,Assiniboine River,2020-09-22,49.884,-97.21,13.0,7.6,8.4,1.12,0.05,15.5,2.1
WQ006,Lake Manitoba,2020-09-22,50.85,-98.79,15.2,8.3,8.2,1.0,0.079,14.4,0.6
WQ007,Shoal Lake,2020-09-22,49.67,-95.35,14.9,7.9,10.2,1.1,0.057,12.5,3.2
WQ008,Netley Marsh,2020-09-22,50.32,-96.81,11.5,7.6,8.1,1.43,0.102,17.7,0.3
WQ001,Lake Winnipeg North,2020-09-29,52.1234,-96.8765,12.5,8.0,8.2,0.72,0.064,6.6,3.9
WQ002,Lake Winnipeg South,2020-09-29,50.5432,-96.5432,13.1,7.9,6.6,1.34,0.082,18.3,2.3
WQ003,Red River - Selkirk,2020-09-29,50.1432,-96.8621,12.1,7.9,7.4,0.93,0.084,9.7,2.2
WQ004,Red River - Winnipeg,2020-09-29,49.8951,-97.1384,14.5,8.0,10.0,1.18,0.078,12.4,2.1
WQ005,Assiniboine River,2020-09-29,49.884,-97.21,11.3,7.8,8.9,1.32,0.065,15.0,1.8
WQ006,Lake Manitoba,2020-09-29,50.85,-98.79,11.4,8.1,9.1,0.84,0.058,10.0,2.1
WQ007,Shoal Lake,2020-09-29,49.67,-95.35,10.0,8.2,8.9,1.11,0.059,13.9,1.1
WQ008,Netley Marsh,2020-09-29,50.32,-96.81,11.5,8.3,6.5,0.86,0.058,15.7,0.8
WQ001,Lake Winnipeg North,2020-10-06,52.1234,-96.8765,2.8,7.8,12.5,0.72,0.04,5.6,3.2
WQ002,Lake Winnipeg South,2020-10-06,50.5432,-96.5432,-0.1,7.8,10.3,0.61,0.021,1.5,2.6
WQ003,Red River - Selkirk,2020-10-06,50.1432,-96.8621,4.7,8.7,7.5,0.36,0.026,9.9,1.8
WQ004,Red River - Winnipeg,2020-10-06,49.8951,-97.1384,1.0,8.3,8.9,1.13,0.054,1.7,3.2
WQ005,Assiniboine River,2020-10-06,49.884,-97.21,5.6,8.6,9.4,0.7,0.079,10.6,2.7
WQ006,Lake Manitoba,2020-10-06,50.85,-98.79,2.3,7.8,7.9,0.5,0.046,0.5,3.1
WQ007,Shoal Lake,2020-10-06,49.67,-95.35,-1,7.9,9.0,0.98,0.06,0.5,2.7
WQ008,Netley Marsh,2020-10-06,50.32,-96.81,1.9,8.2,8.2,0.84,0.079,15.2,3.4
WQ001,Lake Winnipeg North,2020-10-13,52.1234,-96.8765,1.9,7.9,8.6,0.62,0.015,1.8,3.4
WQ002,Lake Winnipeg South,2020-10-13,50.5432,-96.5432,8.5,8.2,10.3,1.0,0.018,0.8,3.1
WQ003,Red River - Selkirk,2020-10-13,50.1432,-96.8621,3.5,8.0,11.3,0.23,0.073,0.9,3.0
WQ004,Red River - Winnipeg,2020-10-13,49.8951,-97.1384,4.0,8.3,11.5,0.5,0.067,7.5,3.6
WQ005,Assiniboine River,2020-10-13,49.884,-97.21,2.9,8.5,11.1,0.67,0.07,3.1,3.2
WQ006,Lake Manitoba,2020-10-13,50.85,-98.79,3.8,8.1,10.1,1.1,0.048,7.9,3.0
WQ007,Shoal Lake,2020-10-13,49.67,-95.35,2.3,8.4,12.2,0.95,0.058,0.7,3.5
WQ008,Netley Marsh,2020-10-13,50.32,-96.81,0.9,8.1,12.3,0.59,0.061,1.4,3.0
WQ001,Lake Winnipeg North,2020-10-20,52.1234,-96.8765,1.2,8.0,9.0,0.83,0.016,12.5,2.7
WQ002,Lake Winnipeg South,2020-10-20,50.5432,-96.5432,3.0,8.5,10.0,0.88,0.056,13.0,2.6
WQ003,Red River - Selkirk,2020-10-20,50.1432,-96.8621,1.9,8.1,10.6,0.79,0.037,1.0,1.1
WQ004,Red River - Winnipeg,2020-10-20,49.8951,-97.1384,5.0,7.8,9.0,0.95,0.072,0.5,2.2
WQ005,Assiniboine River,2020-10-20,49.884,-97.21,3.2,8.3,8.4,0.56,0.058,2.0,1.7
WQ006,Lake Manitoba,2020-10-20,50.85,-98.79,4.0,7.8,9.6,1.19,0.046,4.3,2.1
WQ007,Shoal Lake,2020-10-20,49.67,-95.35,1.0,8.2,11.5,1.18,0.107,3.5,2.7
WQ008,Netley Marsh,2020-10-20,50.32,-96.81,1.8,8.7,11.5,1.09,0.062,4.3,0.5
WQ001,Lake Winnipeg North,2020-10-27,52.1234,-96.8765,6.5,8.3,10.4,0.55,0.067,6.5,2.7
WQ002,Lake Winnipeg South,2020-10-27,50.5432,-96.5432,1.8,7.8,9.9,0.77,0.029,13.7,2.1
WQ003,Red River - Selkirk,2020-10-27,50.1432,-96.8621,3.9,8.2,12.2,0.57,0.046,0.5,3.3
WQ004,Red River - Winnipeg,2020-10-27,49.8951,-97.1384,4.9,8.1,10.4,1.34,0.048,2.1,2.0
WQ005,Assiniboine River,2020-10-27,49.884,-97.21,6.1,8.3,10.7,0.61,0.061,8.0,2.6
WQ006,Lake Manitoba,2020-10-27,50.85,-98.79,3.7,8.2,10.6,0.66,0.044,0.5,3.0
WQ007,Shoal Lake,2020-10-27,49.67,-95.35,3.8,8.6,7.3,0.85,0.062,1.5,2.9
WQ008,Netley Marsh,2020-10-27,50.32,-96.81,4.6,8.3,9.7,0.1,0.052,5.5,1.9
WQ001,Lake Winnipeg North,2020-11-03,52.1234,-96.8765,1.3,8.3,10.6,1.27,0.034,10.9,2.5
WQ002,Lake Winnipeg South,2020-11-03,50.5432,-96.5432,3.0,8.2,11.3,0.64,0.081,5.1,1.5
WQ003,Red River - Selkirk,2020-11-03,50.1432,-96.8621,1.7,8.4,9.2,0.83,0.052,4.4,3.3
WQ004,Red River - Winnipeg,2020-11-03,49.8951,-97.1384,3.0,7.8,6.5,0.76,0.045,11.2,1.9
WQ005,Assiniboine River,2020-11-03,49.884,-97.21,6.0,8.0,12.6,0.51,0.042,8.4,3.5
WQ006,Lake Manitoba,2020-11-03,50.85,-98.79,5.7,7.7,11.6,0.8,0.017,2.2,2.2
WQ007,Shoal Lake,2020-11-03,49.67,-95.35,2.4,8.5,10.8,1.14,0.032,0.5,2.9
WQ008,Netley Marsh,2020-11-03,50.32,-96.81,4.1,8.4,11.0,0.85,0.066,5.4,2.7
WQ001,Lake Winnipeg North,2020-11-10,52.1234,-96.8765,8.0,8.5,8.4,0.33,0.077,2.8,2.4
WQ002,Lake Winnipeg South,2020-11-10,50.5432,-96.5432,3.0,8.2,9.4,0.44,0.014,0.5,1.7
WQ003,Red River - Selkirk,2020-11-10,50.1432,-96.8621,6.4,7.8,10.0,1.14,0.076,2.2,3.1
WQ004,Red River - Winnipeg,2020-11-10,49.8951,-97.1384,3.2,7.5,11.4,0.83,0.032,6.0,2.8
WQ005,Assiniboine River,2020-11-10,49.884,-97.21,4.3,7.8,9.7,0.89,0.065,3.9,1.6
WQ006,Lake Manitoba,2020-11-10,50.85,-98.79,4.8,8.5,9.1,0.95,0.071,10.3,3.6
WQ007,Shoal Lake,2020-11-10,49.67,-95.35,4.6,8.5,12.0,0.55,0.056,6.2,2.0
WQ008,Netley Marsh,2020-11-10,50.32,-96.81,3.3,7.5,11.1,1.05,0.073,11.7,2.0
WQ001,Lake Winnipeg North,2020-11-17,52.1234,-96.8765,3.7,8.6,11.6,0.58,0.005,3.9,1.6
WQ002,Lake Winnipeg South,2020-11-17,50.5432,-96.5432,4.1,8.4,7.8,0.88,0.026,17.4,2.5
WQ003,Red River - Selkirk,2020-11-17,50.1432,-96.8621,5.0,7.8,6.8,0.51,0.031,10.9,1.6
WQ004,Red River - Winnipeg,2020-11-17,49.8951,-97.1384,5.7,8.2,9.8,0.1,0.039,9.9,2.9
WQ005,Assiniboine River,2020-11-17,49.884,-97.21,4.3,7.7,10.2,0.88,0.04,7.2,1.9
WQ006,Lake Manitoba,2020-11-17,50.85,-98.79,-0.0,7.9,9.0,1.17,0.064,4.7,2.1
WQ007,Shoal Lake,2020-11-17,49.67,-95.35,5.1,8.5,8.5,0.61,0.073,7.4,2.1
WQ008,Netley Marsh,2020-11-17,50.32,-96.81,6.3,8.3,8.6,0.88,0.05,13.3,3.0
WQ001,Lake Winnipeg North,2020-11-24,52.1234,-96.8765,5.0,8.1,10.8,0.38,0.021,6.9,2.8
WQ002,Lake Winnipeg South,2020-11-24,50.5432,-96.5432,3.2,7.5,8.4,0.96,0.053,1.8,1.8
WQ003,Red River - Selkirk,2020-11-24,50.1432,-96.8621,4.5,8.1,9.8,0.65,0.053,6.4,2.0
WQ004,Red River - Winnipeg,2020-11-24,49.8951,-97.1384,7.3,7.9,10.2,0.33,0.03,9.6,3.1
WQ005,Assiniboine River,2020-11-24,49.884,-97.21,4.4,7.9,10.5,0.5,0.071,0.5,2.2
WQ006,Lake Manitoba,2020-11-24,50.85,-98.79,2.4,8.5,9.7,1.17,0.079,7.3,1.2
WQ007,Shoal Lake,2020-11-24,49.67,-95.35,2.5,8.0,10.6,0.91,0.023,8.9,1.7
WQ008,Netley Marsh,2020-11-24,50.32,-96.81,3.3,8.2,9.8,1.27,0.073,0.5,1.6
WQ001,Lake Winnipeg North,2020-12-01,52.1234,-96.8765,6.3,8.1,10.9,0.81,0.075,8.9,3.1
WQ002,Lake Winnipeg South,2020-12-01,50.5432,-96.5432,2.6,8.3,7.6,0.73,0.037,1.1,1.8
WQ003,Red River - Selkirk,2020-12-01,50.1432,-96.8621,-0.0,8.5,9.7,0.75,0.06,10.3,3.6
WQ004,Red River - Winnipeg,2020-12-01,49.8951,-97.1384,3.1,8.2,8.6,1.02,0.05,9.5,3.2
WQ005,Assiniboine River,2020-12-01,49.884,-97.21,5.6,8.3,10.1,0.43,0.057,13.4,2.2
WQ006,Lake Manitoba,2020-12-01,50.85,-98.79,2.6,8.3,12.5,0.49,0.005,1.9,2.6
WQ007,Shoal Lake,2020-12-01,49.67,-95.35,3.7,8.0,9.2,0.61,0.033,6.8,3.0
WQ008,Netley Marsh,2020-12-01,50.32,-96.81,0.8,8.6,10.7,0.97,0.044,6.3,1.6
WQ001,Lake Winnipeg North,2020-12-08,52.1234,-96.8765,7.2,8.5,9.6,0.4,0.044,8.0,2.2
WQ002,Lake Winnipeg South,2020-12-08,50.5432,-96.5432,2.4,8.1,8.7,1.2,0.069,8.3,1.9
WQ003,Red River - Selkirk,2020-12-08,50.1432,-96.8621,4.4,8.4,6.9,0.86,0.078,14.1,1.7
WQ004,Red River - Winnipeg,2020-12-08,49.8951,-97.1384,4.6,8.4,11.8,0.25,0.01,5.8,2.9
WQ005,Assiniboine River,2020-12-08,49.884,-97.21,3.8,8.0,11.9,1.24,0.038,5.8,1.6
WQ006,Lake Manitoba,2020-12-08,50.85,-98.79,7.5,7.7,8.4,0.53,0.029,11.4,4.4
WQ007,Shoal Lake,2020-12-08,49.67,-95.35,4.5,8.0,11.1,0.53,0.077,4.8,2.8
WQ008,Netley Marsh,2020-12-08,50.32,-96.81,2.6,8.0,7.6,0.81,0.068,0.5,1.7
WQ001,Lake Winnipeg North,2020-12-15,52.1234,-96.8765,3.0,8.0,9.9,0.79,0.056,4.8,1.2
WQ002,Lake Winnipeg South,2020-12-15,50.5432,-96.5432,4.6,8.5,10.4,0.27,0.055,7.4,1.7
WQ003,Red River - Selkirk,2020-12-15,50.1432,-96.8621,4.2,8.5,12.4,0.84,0.06,4.2,2.2
WQ004,Red River - Winnipeg,2020-12-15,49.8951,-97.1384,6.8,8.4,10.9,0.64,0.079,10.2,1.5
WQ005,Assiniboine River,2020-12-15,49.884,-97.21,6.2,8.2,10.4,0.19,0.021,9.9,1.9
WQ006,Lake Manitoba,2020-12-15,50.85,-98.79,5.6,7.7,7.8,1.37,0.068,4.4,2.7
WQ007,Shoal Lake,2020-12-15,49.67,-95.35,2.6,8.2,11.8,0.68,0.06,0.5,3.9
WQ008,Netley Marsh,2020-12-15,50.32,-96.81,6.0,8.1,9.5,1.22,0.04,6.8,2.2
WQ001,Lake Winnipeg North,2020-12-22,52.1234,-96.8765,2.2,8.4,9.4,0.94,0.043,4.3,2.4
WQ002,Lake Winnipeg South,2020-12-22,50.5432,-96.5432,2.7,8.3,9.9,1.06,0.065,11.1,2.1
WQ003,Red River - Selkirk,2020-12-22,50.1432,-96.8621,5.3,8.0,10.0,0.59,0.041,8.2,2.2
WQ004,Red River - Winnipeg,2020-12-22,49.8951,-97.1384,2.5,8.4,10.5,0.43,0.052,10.6,3.4
WQ005,Assiniboine River,2020-12-22,49.884,-97.21,2.9,7.8,9.5,1.2,0.065,0.5,3.2
WQ006,Lake Manitoba,2020-12-22,50.85,-98.79,-0.4,8.7,11.3,0.68,0.052,8.3,2.1
WQ007,Shoal Lake,2020-12-22,49.67,-95.35,4.9,8.1,9.6,1.26,0.009,5.2,1.4
WQ008,Netley Marsh,2020-12-22,50.32,-96.81,3.6,7.9,13.8,0.65,0.047,1.9,3.2
WQ001,Lake Winnipeg North,2020-12-29,52.1234,-96.8765,3.0,7.9,12.8,1.03,0.055,17.1,2.0
WQ002,Lake Winnipeg South,2020-12-29,50.5432,-96.5432,2.4,7.9,11.8,0.61,0.074,1.9,1.0
WQ003,Red River - Selkirk,2020-12-29,50.1432,-96.8621,2.4,8.2,11.8,1.19,0.057,8.4,0.4
WQ004,Red River - Winnipeg,2020-12-29,49.8951,-97.1384,4.5,8.1,9.5,0.6,0.068,10.7,4.1
WQ005,Assiniboine River,2020-12-29,49.884,-97.21,3.6,7.9,12.8,0.7,0.04,0.5,2.8
WQ006,Lake Manitoba,2020-12-29,50.85,-98.79,5.2,8.4,10.3,0.96,0.061,7.6,3.4
WQ007,Shoal Lake,2020-12-29,49.67,-95.35,5.7,8.2,9.2,1.04,0.038,4.3,1.9
WQ008,Netley Marsh,2020-12-29,50.32,-96.81,8.3,7.8,11.0,1.0,0.068,4.8,2.6
WQ001,Lake Winnipeg North,2021-01-05,52.1234,-96.8765,3.6,7.3,8.9,1.21,0.034,5.7,4.6
WQ002,Lake Winnipeg South,2021-01-05,50.5432,-96.5432,2.1,7.9,9.6,0.2,0.033,0.5,2.9
WQ003,Red River - Selkirk,2021-01-05,50.1432,-96.8621,3.5,7.5,11.2,1.09,0.043,9.7,3.0
WQ004,Red River - Winnipeg,2021-01-05,49.8951,-97.1384,2.2,8.2,10.3,0.55,0.029,7.0,4.3
WQ005,Assiniboine River,2021-01-05,49.884,-97.21,3.9,8.2,8.4,0.72,0.046,3.1,2.0
WQ006,Lake Manitoba,2021-01-05,50.85,-98.79,3.9,7.9,11.9,1.41,0.035,3.2,2.8
WQ007,Shoal Lake,2021-01-05,49.67,-95.35,5.2,7.9,9.1,0.98,0.017,16.1,2.7
WQ008,Netley Marsh,2021-01-05,50.32,-96.81,3.4,8.1,8.4,1.34,0.048,2.8,3.9
WQ001,Lake Winnipeg North,2021-01-12,52.1234,-96.8765,6.1,8.0,10.7,0.7,0.043,3.9,2.7
WQ002,Lake Winnipeg South,2021-01-12,50.5432,-96.5432,6.2,8.7,6.7,1.5,0.07,5.1,2.2
WQ003,Red River - Selkirk,2021-01-12,50.1432,-96.8621,0.3,8.5,8.4,1.0,0.042,0.5,2.8
WQ004,Red River - Winnipeg,2021-01-12,49.8951,-97.1384,5.0,7.8,11.3,1.34,0.06,7.2,1.9
WQ005,Assiniboine River,2021-01-12,49.884,-97.21,1.9,8.0,10.1,0.8,0.046,17.5,3.0
WQ006,Lake Manitoba,2021-01-12,50.85,-98.79,2.0,7.7,7.4,0.5,0.062,3.6,1.9
WQ007,Shoal Lake,2021-01-12,49.67,-95.35,5.2,8.3,10.6,0.8,0.049,0.5,1.0
WQ008,Netley Marsh,2021-01-12,50.32,-96.81,2.4,7.9,8.8,0.75,0.041,0.5,2.4
WQ001,Lake Winnipeg North,2021-01-19,52.1234,-96.8765,4.7,8.0,11.2,0.89,0.058,3.1,2.8
WQ002,Lake Winnipeg South,2021-01-19,50.5432,-96.5432,5.4,7.5,11.6,0.65,0.063,0.5,2.2
WQ003,Red River - Selkirk,2021-01-19,50.1432,-96.8621,0.6,8.1,10.3,0.92,0.05,0.5,3.5
WQ004,Red River - Winnipeg,2021-01-19,49.8951,-97.1384,1.3,8.0,8.8,0.62,0.022,10.4,3.1
WQ005,Assiniboine River,2021-01-19,49.884,-97.21,4.1,8.1,8.6,0.77,0.032,5.4,2.8
WQ006,Lake Manitoba,2021-01-19,50.85,-98.79,3.5,8.2,10.9,1.04,0.089,0.5,1.5
WQ007,Shoal Lake,2021-01-19,49.67,-95.35,1.6,8.0,7.6,0.64,0.067,8.6,3.8
WQ008,Netley Marsh,2021-01-19,50.32,-96.81,5.7,8.4,9.2,0.69,0.068,9.3,1.0
WQ001,Lake Winnipeg North,2021-01-26,52.1234,-96.8765,1.2,7.8,8.7,1.2,0.086,6.6,2.8
WQ002,Lake Winnipeg South,2021-01-26,50.5432,-96.5432,7.9,8.2,10.8,0.91,0.057,11.7,3.1
WQ003,Red River - Selkirk,2021-01-26,50.1432,-96.8621,4.2,8.0,10.4,0.3,0.059,5.6,2.8
WQ004,Red River - Winnipeg,2021-01-26,49.8951,-97.1384,1.7,8.2,10.3,0.8,0.057,0.9,1.3
WQ005,Assiniboine River,2021-01-26,49.884,-97.21,4.9,7.4,10.9,1.42,0.057,9.3,3.8
WQ006,Lake Manitoba,2021-01-26,50.85,-98.79,6.1,8.8,8.7,0.7,0.06,0.5,2.5
WQ007,Shoal Lake,2021-01-26,49.67,-95.35,4.1,8.5,11.6,1.03,0.064,5.3,2.7
WQ008,Netley Marsh,2021-01-26,50.32,-96.81,5.5,8.4,8.9,0.93,0.048,6.3,3.4
WQ001,Lake Winnipeg North,2021-02-02,52.1234,-96.8765,3.5,7.8,8.6,0.63,0.062,4.2,2.0
WQ002,Lake Winnipeg South,2021-02-02,50.5432,-96.5432,5.5,8.1,11.1,1.46,0.088,6.7,2.8
WQ003,Red River - Selkirk,2021-02-02,50.1432,-96.8621,6.2,8.5,9.5,0.43,0.067,6.1,3.0
WQ004,Red River - Winnipeg,2021-02-02,49.8951,-97.1384,5.1,7.9,9.2,1.12,0.047,1.1,2.3
WQ005,Assiniboine River,2021-02-02,49.884,-97.21,4.8,7.9,12.6,1.04,0.02,6.1,3.8
WQ006,Lake Manitoba,2021-02-02,50.85,-98.79,10.6,8.0,10.0,0.39,0.061,7.4,2.7
WQ007,Shoal Lake,2021-02-02,49.67,-95.35,1.8,8.3,12.7,1.21,0.057,4.7,3.2
WQ008,Netley Marsh,2021-02-02,50.32,-96.81,3.7,7.3,7.4,1.21,0.077,4.4,1.9
WQ001,Lake Winnipeg North,2021-02-09,52.1234,-96.8765,3.4,7.7,9.6,1.32,0.037,1.0,1.4
WQ002,Lake Winnipeg South,2021-02-09,50.5432,-96.5432,4.4,7.8,11.0,0.71,0.084,8.0,2.9
WQ003,Red River - Selkirk,2021-02-09,50.1432,-96.8621,1.2,8.1,10.5,0.9,0.057,5.6,1.6
WQ004,Red River - Winnipeg,2021-02-09,49.8951,-97.1384,-0.8,7.8,11.5,1.04,0.073,6.6,2.7
WQ005,Assiniboine River,2021-02-09,49.884,-97.21,4.0,7.6,10.3,0.61,0.038,0.5,2.4
WQ006,Lake Manitoba,2021-02-09,50.85,-98.79,5.8,8.3,8.5,0.87,0.049,0.5,3.3
WQ007,Shoal Lake,2021-02-09,49.67,-95.35,2.7,8.3,8.8,1.03,0.075,6.3,2.9
WQ008,Netley Marsh,2021-02-09,50.32,-96.81,2.7,8.0,8.3,1.12,0.074,2.6,2.5
WQ001,Lake Winnipeg North,2021-02-16,52.1234,-96.8765,2.7,7.7,9.2,0.44,0.011,6.5,1.7
WQ002,Lake Winnipeg South,2021-02-16,50.5432,-96.5432,3.9,7.3,10.1,0.59,0.037,9.4,2.4
WQ003,Red River - Selkirk,2021-02-16,50.1432,-96.8621,4.6,8.1,10.7,0.56,0.05,3.8,3.1
WQ004,Red River - Winnipeg,2021-02-16,49.8951,-97.1384,2.8,8.3,10.8,0.63,0.065,3.0,2.0
WQ005,Assiniboine River,2021-02-16,49.884,-97.21,2.4,7.8,10.5,0.74,0.044,9.3,3.2
WQ006,Lake Manitoba,2021-02-16,50.85,-98.79,4.2,7.5,10.7,0.21,0.032,4.2,3.7
WQ007,Shoal Lake,2021-02-16,49.67,-95.35,-1,7.6,8.9,1.01,0.017,1.0,3.5
WQ008,Netley Marsh,2021-02-16,50.32,-96.81,5.8,7.9,11.5,0.83,0.032,1.4,2.0
WQ001,Lake Winnipeg North,2021-02-23,52.1234,-96.8765,1.8,8.2,11.5,0.37,0.063,0.5,2.4
WQ002,Lake Winnipeg South,2021-02-23,50.5432,-96.5432,4.6,8.4,10.0,0.87,0.083,13.1,3.3
WQ003,Red River - Selkirk,2021-02-23,50.1432,-96.8621,5.5,8.3,12.5,1.02,0.036,5.5,2.8
WQ004,Red River - Winnipeg,2021-02-23,49.8951,-97.1384,1.2,7.9,12.6,0.46,0.06,6.6,3.3
WQ005,Assiniboine River,2021-02-23,49.884,-97.21,2.4,7.9,10.1,0.61,0.081,5.9,3.2
WQ006,Lake Manitoba,2021-02-23,50.85,-98.79,2.0,8.3,13.7,0.78,0.028,10.7,2.1
WQ007,Shoal Lake,2021-02-23,49.67,-95.35,1.4,7.8,8.2,0.96,0.033,0.7,2.2
WQ008,Netley Marsh,2021-02-23,50.32,-96.81,4.9,8.4,11.8,0.7,0.07,1.1,3.9
WQ001,Lake Winnipeg North,2021-03-02,52.1234,-96.8765,5.2,8.2,7.6,1.09,0.041,1.9,1.8
WQ002,Lake Winnipeg South,2021-03-02,50.5432,-96.5432,2.8,8.2,10.6,0.82,0.087,0.5,2.7
WQ003,Red River - Selkirk,2021-03-02,50.1432,-96.8621,1.3,8.3,10.9,0.84,0.06,7.9,2.9
WQ004,Red River - Winnipeg,2021-03-02,49.8951,-97.1384,1.2,8.4,12.6,1.14,0.045,14.8,2.7
WQ005,Assiniboine River,2021-03-02,49.884,-97.21,6.3,8.3,12.2,0.32,0.034,7.6,2.3
WQ006,Lake Manitoba,2021-03-02,50.85,-98.79,3.3,8.6,9.2,0.89,0.058,3.9,0.6
WQ007,Shoal Lake,2021-03-02,49.67,-95.35,0.3,8.0,13.3,0.58,0.05,15.4,2.5
WQ008,Netley Marsh,2021-03-02,50.32,-96.81,5.0,8.2,8.7,0.54,0.04,5.0,1.9
WQ001,Lake Winnipeg North,2021-03-09,52.1234,-96.8765,3.0,8.2,11.8,1.51,0.036,6.4,1.7
WQ002,Lake Winnipeg South,2021-03-09,50.5432,-96.5432,2.8,7.6,12.6,0.67,0.069,0.5,0.6
WQ003,Red River - Selkirk,2021-03-09,50.1432,-96.8621,7.4,7.6,8.4,1.16,0.052,4.1,3.6
WQ004,Red River - Winnipeg,2021-03-09,49.8951,-97.1384,3.4,8.3,8.1,1.23,0.039,5.9,1.9
WQ005,Assiniboine River,2021-03-09,49.884,-97.21,2.4,8.0,11.4,0.73,0.054,2.6,3.6
WQ006,Lake Manitoba,2021-03-09,50.85,-98.79,1.1,7.6,12.1,0.15,0.084,4.9,2.8
WQ007,Shoal Lake,2021-03-09,49.67,-95.35,4.6,7.9,10.8,1.41,0.074,1.4,3.5
WQ008,Netley Marsh,2021-03-09,50.32,-96.81,1.7,8.0,10.2,1.17,0.022,10.3,2.2
WQ001,Lake Winnipeg North,2021-03-16,52.1234,-96.8765,0.7,8.4,9.4,0.2,0.066,0.5,2.2
WQ002,Lake Winnipeg South,2021-03-16,50.5432,-96.5432,1.7,7.9,11.6,0.99,0.02,3.9,2.6
WQ003,Red River - Selkirk,2021-03-16,50.1432,-96.8621,6.7,8.2,8.2,0.41,0.063,8.8,2.0
WQ004,Red River - Winnipeg,2021-03-16,49.8951,-97.1384,2.7,8.3,10.4,0.1,0.045,9.1,1.3
WQ005,Assiniboine River,2021-03-16,49.884,-97.21,5.7,7.7,10.3,0.55,0.018,6.1,2.4
WQ006,Lake Manitoba,2021-03-16,50.85,-98.79,7.0,8.3,7.6,0.9,0.07,9.2,4.0
WQ007,Shoal Lake,2021-03-16,49.67,-95.35,7.9,7.9,10.6,1.52,0.076,1.6,1.3
WQ008,Netley Marsh,2021-03-16,50.32,-96.81,0.9,8.3,9.8,0.75,0.038,0.7,3.0
WQ001,Lake Winnipeg North,2021-03-23,52.1234,-96.8765,3.9,8.2,7.5,1.34,0.074,10.4,0.8
WQ002,Lake Winnipeg South,2021-03-23,50.5432,-96.5432,5.8,7.7,10.6,1.15,0.071,8.6,4.0
WQ003,Red River - Selkirk,2021-03-23,50.1432,-96.8621,4.3,7.9,9.2,0.81,0.067,0.5,3.2
